date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:14:26	5542/5542	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2019:38:01%20GMT	http://www.domerama.com/wp-content/uploads/2012/12/earth-bag-construction-018-120x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/12/earth-bag-construction-018-120x90.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:28	60137/60137	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:27%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/earthbag-construction-like-masonry-construction/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/earthbag-construction-like-masonry-construction/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:29	4425/4425	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2021:51:59%20GMT	http://www.domerama.com/wp-content/uploads/2012/10/culture_climate_materials_image5-120x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/10/culture_climate_materials_image5-120x90.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:30	171467/171467	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:26%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/climate-culture-materials/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/climate-culture-materials/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:31	3807/3807	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2021:55:43%20GMT	http://www.domerama.com/wp-content/uploads/2012/10/earthquake_resistant_shelters_image1-111x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/10/earthquake_resistant_shelters_image1-111x90.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:32	3830/3830	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2021:22:15%20GMT	http://www.domerama.com/wp-content/uploads/2012/10/buildings_humid_tropics_image15-120x87.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/10/buildings_humid_tropics_image15-120x87.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:33	83564/83564	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:32%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/earthquake-resistant-shelters/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/earthquake-resistant-shelters/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:35	83724/83724	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:33%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/buildings-for-humid-tropics/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/buildings-for-humid-tropics/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:35	89006/89006	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:16:33%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/stage_7_81.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/stage_7_81.jpg	(from http://www.domerama.com/types-of-domes/bamboo/)
18:14:35	4875/4875	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2020:59:05%20GMT	http://www.domerama.com/wp-content/uploads/2012/11/haitian_wisdom_1_image20-111x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/11/haitian_wisdom_1_image20-111x90.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:36	4099/4099	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Jun%202022%2016:46:43%20GMT	http://www.domerama.com/wp-content/uploads/2012/11/haitian_outbuilding-120x62.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/11/haitian_outbuilding-120x62.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:38	3695/3695	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2021:07:07%20GMT	http://www.domerama.com/wp-content/uploads/2012/11/kay_haitian_housing_image14-99x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/11/kay_haitian_housing_image14-99x90.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:40	124523/124523	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:36%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/haitian-wisdom-1/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/haitian-wisdom-1/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:40	78932/78932	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:37%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/choosing-shelter-plans/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/choosing-shelter-plans/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:41	2891/2891	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Jun%202022%2016:46:43%20GMT	http://www.domerama.com/wp-content/uploads/2012/11/choosing_room_size_image1-120x47.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/11/choosing_room_size_image1-120x47.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:41	71322/71322	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:39%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/kay-haitian-housing/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/kay-haitian-housing/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:43	3947/3947	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jul%202022%2015:45:59%20GMT	http://www.domerama.com/wp-content/uploads/2012/11/prismtest_clip_image002-120x78.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/11/prismtest_clip_image002-120x78.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:43	74416/74416	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:41%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/choosing-room-size/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/choosing-room-size/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:44	3553/3553	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2020:00:01%20GMT	http://www.domerama.com/wp-content/uploads/2012/12/Step-By-Step-Earthbag-Building-90x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/12/Step-By-Step-Earthbag-Building-90x90.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:45	69874/69874	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:42%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/earthbag-testing/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/earthbag-testing/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:46	4292/4292	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2019:44:43%20GMT	http://www.domerama.com/wp-content/uploads/2012/12/fi_mer-120x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/12/fi_mer-120x90.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:46	82618/82618	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:44%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/earth-building-videos/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/earth-building-videos/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:47	4167/4167	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2022:52:40%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/benefits_earthbag_buildings-120x74.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/benefits_earthbag_buildings-120x74.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:47	81065/81065	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:46%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/merits-of-earthbag-buildings/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/merits-of-earthbag-buildings/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:48	5175/5175	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2001:47:45%20GMT	http://www.domerama.com/wp-content/uploads/2012/12/earth-bag-building-002_0052-120x84.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/12/earth-bag-building-002_0052-120x84.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:49	63837/63837	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:47%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/benefits-of-earthbag-buildings/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/benefits-of-earthbag-buildings/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:50	4429/4429	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202013%2003:26:54%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/shear_strength_weak_cohesive_fill_Image1-98x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/shear_strength_weak_cohesive_fill_Image1-98x90.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:50	88354/88354	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:48%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/project-types-earthbag-homes-or-buildings/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/project-types-earthbag-homes-or-buildings/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:51	5154/5154	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2023:06:38%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/peru_earthen_build_code_image004-120x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/peru_earthen_build_code_image004-120x90.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:54	87974/87974	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:51%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/shear-strength-of-earthbag-wall-with-weak-cohesive-fill/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/shear-strength-of-earthbag-wall-with-weak-cohesive-fill/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:54	79654/79654	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:52%20GMT	http://www.domerama.com/types-of-domes/earth-buildings/the-peruvian-building-code-for-earthen-building/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/earth-buildings/the-peruvian-building-code-for-earthen-building/index.html	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Jul%202022%2016:14:55%20GMT	http://www.domerama.com/free-plans/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/free-plans/index.html	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:14:56	5780/5780	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2016:39:23%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/activity_wildlife-safari2-120x84.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/activity_wildlife-safari2-120x84.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:14:57	18553/18553	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2018:43:51%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/eco_visit_logo.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/eco_visit_logo.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:14:58	4722/4722	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2016:41:57%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/ecocamp_standard_7067846991_30ec15f56c_h1-120x80.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/ecocamp_standard_7067846991_30ec15f56c_h1-120x80.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:14:58	54747/54747	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2002:55:49%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/pse_b1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/pse_b1.jpg	(from http://www.domerama.com/types-of-domes/earth-buildings/)
18:14:58	63321/63321	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:57%20GMT	http://www.domerama.com/types-of-domes/geodesic-hotel/ecocamp-accomodations/ecocamp-superior-domes/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/geodesic-hotel/ecocamp-accomodations/ecocamp-superior-domes/index.html	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:15:00	59419/59419	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:59%20GMT	http://www.domerama.com/types-of-domes/geodesic-hotel/ecocamp-accomodations/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/geodesic-hotel/ecocamp-accomodations/index.html	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:15:02	71343/71343	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jul%202022%2016:14:59%20GMT	http://www.domerama.com/types-of-domes/geodesic-hotel/ecocamps-green-commitment/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/types-of-domes/geodesic-hotel/ecocamps-green-commitment/index.html	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:15:04	28173/28173	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2017:57:56%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/ecocamp_google_map.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/ecocamp_google_map.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:15:07	17288/17288	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2017:42:30%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/eco-camp-founders-300x210.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/eco-camp-founders-300x210.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:15:09	44942/44942	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2018:00:12%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/ecocamp_monthly_temperatures.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/ecocamp_monthly_temperatures.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:15:22	132883/132883	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2017:49:34%20GMT	http://www.domerama.com/wp-content/uploads/2013/01/ecocamp_community_dome_7440953868_2fba44aef0_b1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/01/ecocamp_community_dome_7440953868_2fba44aef0_b1.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:15:37	180137/180137	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2019:00:05%20GMT	http://www.domerama.com/wp-content/gallery/ecocamp-community-domes/community_dome_lunch.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/gallery/ecocamp-community-domes/community_dome_lunch.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:15:52	261001/261001	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2019:00:09%20GMT	http://www.domerama.com/wp-content/gallery/ecocamp-community-domes/ecocamp_community_dome_5669837941_332a3d8f51_o.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/gallery/ecocamp-community-domes/ecocamp_community_dome_5669837941_332a3d8f51_o.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:16:31	240932/240932	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2019:00:22%20GMT	http://www.domerama.com/wp-content/gallery/ecocamp-community-domes/ecocamp_community_dome_5670408480_3d56b56544_o.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/gallery/ecocamp-community-domes/ecocamp_community_dome_5670408480_3d56b56544_o.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:16:36	369340/369340	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2019:00:19%20GMT	http://www.domerama.com/wp-content/gallery/ecocamp-community-domes/ecocamp_community_dome_5669869579_e7cf19e24e_o.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/gallery/ecocamp-community-domes/ecocamp_community_dome_5669869579_e7cf19e24e_o.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:17:39	420218/420218	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2019:00:34%20GMT	http://www.domerama.com/wp-content/gallery/ecocamp-community-domes/ecocamp_community_dome_5670436940_9854613c0d_o.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/gallery/ecocamp-community-domes/ecocamp_community_dome_5670436940_9854613c0d_o.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:18:23	296972/296972	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2019:00:56%20GMT	http://www.domerama.com/wp-content/gallery/ecocamp-community-domes/ecocamp_community_dome_7074114963_e5f7f17bb8_h.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/gallery/ecocamp-community-domes/ecocamp_community_dome_7074114963_e5f7f17bb8_h.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
18:18:42	18810/18810	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jan%202013%2019:01:20%20GMT	http://www.domerama.com/wp-content/gallery/ecocamp-community-domes/thumbs/thumbs_community_dome_lunch.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/gallery/ecocamp-community-domes/thumbs/thumbs_community_dome_lunch.jpg	(from http://www.domerama.com/types-of-domes/geodesic-hotel/)
